Death Trash Language File		
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 9ce1568a63d42574e9e7fb26b351e15e	Name: WeaponDogTeeth	Name: WeaponDogTeeth
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET b3f25d1f2f60445408d9912e05af7681	Name: WeaponFleshMaggot	Name: WeaponFleshMaggot
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET a5c7a93a5a1e2a548980641bea8e9d4a	Name: WeaponFleshVermin	Name: WeaponFleshVermin
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 3772e5ff285bc9f4fb6e76aaaeb5be62	Name: WeaponFleshVerminSweep	Name: WeaponFleshVerminSweep
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET f2f1ff22f26ebb14184d1bb9f8c09425	Name: WeaponFleshworm	Name: WeaponFleshworm
#_localizedName:	Teeth	Dientes
#_localizedDescription:		
------------------------------------------		
ASSET 67968160c88bc144795b719616f89f96	Name: WeaponFleshwormAsPlayer	Name: WeaponFleshwormAsPlayer
#_localizedName:	Teeth	Dientes
#_localizedDescription:		
------------------------------------------		
ASSET 4d99a6ce4d419174281b51ce4ea9148e	Name: WeaponFleshwormBig	Name: WeaponFleshwormBig
#_localizedName:	Teeth	Dientes
#_localizedDescription:		
------------------------------------------		
ASSET cc6cbcb680934bd449a63eb6ff726054	Name: WeaponFleshwormPlusEffect	Name: WeaponFleshwormPlusEffect
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 52ed4e6ce7d91d04987832b581a39994	Name: WeaponGhost	Name: WeaponGhost
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 7da4eb4201269814994928c43c4d4ab4	Name: WeaponGiantBasher	Name: WeaponGiantBasher
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 2e447abf9a6de604e85882c8e467be0f	Name: WeaponGiantEater	Name: WeaponGiantEater
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 726bb9a8d21444a479bdc8807a75f79f	Name: WeaponHomingRobotSelfExplode	Name: WeaponHomingRobotSelfExplode
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 5dae166549b9f754eb01f20f994595b5	Name: WeaponMeleeMutant	Name: WeaponMeleeMutant
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 8aac9b87da840854faa51368e116d6b3	Name: WeaponMonsterSelfExplode	Name: WeaponMonsterSelfExplode
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 0310c7f1a6eddb847aeb2ab6a5f83f9b	Name: WeaponPlayerSelfExplode	Name: WeaponPlayerSelfExplode
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 184e3bb0589e4d649bc8ca41bbc42056	Name: WeaponSpider	Name: WeaponSpider
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET d6adb6ad184e04477bf21b50015d407a	Name: WeaponStandardMonsterMelee	Name: WeaponStandardMonsterMelee
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET a954386c9b85dfa4eaca36db07f3e12d	Name: AutomaticRifle	Name: AutomaticRifle
#_localizedName:	Automatic Rifle	Rifle Automático
#_localizedDescription:		
------------------------------------------		
ASSET eda5f537d011ecf41a0e8c0d051be851	Name: ChargingEnergyGun	Name: ChargingEnergyGun
#_localizedName:	Two-Stage Energy Gun	Pistola de energía de dos fases
#_localizedDescription:	Shoots different bullets, depending on if it's fully charged or not.	Dispara de forma diferente si se carga o no.
------------------------------------------		
ASSET ded13832f00153e4d875c48edbda62c9	Name: ChargingEnergyGun_Fast	Name: ChargingEnergyGun_Fast
#_localizedName:	Charging Energy Gun	Pistola de energía alterna
#_localizedDescription:	Takes a little time to charge. But shots are stronger than bullet shots.	Tarda en cargarse pero los disparos son más fuerte que las balas normales.
------------------------------------------		
ASSET 9c5a1cd905c8c0e4a9f52cca01ecd788	Name: ChargingEnergyGun_Slow	Name: ChargingEnergyGun_Slow
#_localizedName:	Energy Slug Thrower	Lanzador de Energía
#_localizedDescription:	Shoots a slow but powerful ball of pure energy when fully charged.	Dispara una lenta pero poderosa bola de energía cuando se carga completamente.
------------------------------------------		
ASSET 2ab400863dddeba43a61ac654f5f2613	Name: ChargingEnergyGun_SuperFast	Name: ChargingEnergyGun_SuperFast
#_localizedName:	Super Fast Charging Energy Gun	Pistola de energía de carga rápida
#_localizedDescription:		
------------------------------------------		
ASSET 18596ec73a0b5e241ba7f1bc4c505752	Name: ChargingEnergyGun_SuperSlow	Name: ChargingEnergyGun_SuperSlow
#_localizedName:	Super Slow Charging Energy Gun	Pistola de energía de carga lenta
#_localizedDescription:		
------------------------------------------		
ASSET 8ac5dff78ac3447d1b546e9b9549aaa8	Name: EnergyGun	Name: EnergyGun
#_localizedName:	Energy Gun	Pistola de energía
#_localizedDescription:		
------------------------------------------		
ASSET 8f8c4a033521373438f4137d6ed5fa3f	Name: EnergyGunEnhanced	Name: EnergyGunEnhanced
#_localizedName:	Superior Energy Gun	Arma de energía superior
#_localizedDescription:		
------------------------------------------		
ASSET c003ee0dc1df20b4ca845520fd4d234d	Name: EnhancedShotgun	Name: EnhancedShotgun
#_localizedName:	Enhanced Shotgun	Escopeta mejorada
#_localizedDescription:		
------------------------------------------		
ASSET e69b5747aeca1dc44a1cf4b0f89f87af	Name: FlameThrower	
#_localizedName:	Flame Thrower	Lanzallamas
#_localizedDescription:		
------------------------------------------		
ASSET 6f43da1f6d64e14498d426f1e87334dd	Name: GrenadeThrower	
#_localizedName:	Grenade Thrower	Lanzagranadas
#_localizedDescription:		
------------------------------------------		
ASSET 9bbd851acfdba2f4d9ce001d1519ba89	Name: OldRifle	
#_localizedName:	Old Rifle	Rifle viejo
#_localizedDescription:		
------------------------------------------		
ASSET 7cded4b1f138a7a4b85b58f80a21ea79	Name: PumpActionShotgun	
#_localizedName:	Pump Action Shotgun	Escopeta corredera
#_localizedDescription:		
------------------------------------------		
ASSET 7c071b9c82477ba41a6f55ab1d9b219b	Name: Rifle	
#_localizedName:	Rifle	Rifle
#_localizedDescription:		
------------------------------------------		
ASSET b78cbe102ac98824785831bc3d95f749	Name: RocketLauncher	
#_localizedName:	Rocket Launcher	Lanzacohetes
#_localizedDescription:		
------------------------------------------		
ASSET c64515eff75daff40aa6a99b3a067bae	Name: SawedOffShotgun	
#_localizedName:	Sawed-Off Shotgun	Escopeta recortada
#_localizedDescription:		
------------------------------------------		
ASSET f9406e952327e482bb39dfbc6d6a2208	Name: Shotgun	
#_localizedName:	Shotgun	Escopeta
#_localizedDescription:		
------------------------------------------		
ASSET 0fe22f51c76d84449be3fed49e8cf8eb	Name: Derringer	
#_localizedName:	Small Pistol	Pistola pequeña
#_localizedDescription:		
------------------------------------------		
ASSET 7dc82b06cdd276d448d2a17f5218a70e	Name: Pistol	
#_localizedName:	Pistol	Pistola
#_localizedDescription:		
------------------------------------------		
ASSET 36aa600d3d3fec44cb1b1d4915b84c44	Name: Revolver	
#_localizedName:	Revolver	Revólver
#_localizedDescription:		
------------------------------------------		
ASSET f0e52d0d32758db4e8581f4701bb63c4	Name: SubmachineGun	
#_localizedName:	Submachine Gun	SMG
#_localizedDescription:		
------------------------------------------		
ASSET 160aa86b0e330da49b233c9c374f903b	Name: EnergyThrowerSlow	
#_localizedName:		LanzadorEnergíaLenta
#_localizedDescription:		
------------------------------------------		
ASSET 257f4e48633fbab478a6532d212df9ed	Name: FlashBangThrower	
#_localizedName:		LanzadorFlashbang
#_localizedDescription:		
------------------------------------------		
ASSET d7016928bcf0d7541a3a27ba7e92aa76	Name: ScopedRifle	
#_localizedName:		Rifle con mira
#_localizedDescription:		
------------------------------------------		
ASSET 5a97faee8d47b49478985119e53205a0	Name: StinkBombThrower	
#_localizedName:		LanzadorBombasApestosas
#_localizedDescription:		
------------------------------------------		
ASSET 24993de8423b1c24784344653b94a0a5	Name: ExplodingBarrel	
#_localizedName:		BarrilExplosivo
#_localizedDescription:		
------------------------------------------		
ASSET d3b32a11a48836c45a3be53a8ef4bbd6	Name: FlashBang	
#_localizedName:		Flashbang
#_localizedDescription:		
------------------------------------------		
ASSET 421c9f4421cbecb4ba038484c979b5e9	Name: StinkBomb	
#_localizedName:		BombaApestosa
#_localizedDescription:		
------------------------------------------		
ASSET 01d04bf79970ba64dbf054de18393d4e	Name: ThrowableGrenade	
#_localizedName:	Throwable Grenade	Granada Arrojadiza
#_localizedDescription:		
------------------------------------------		
ASSET 7b56ce083c12c474998fe71513bad55f	Name: ThrowableGrenadeNPC	
#_localizedName:		GranadaArrojadizaNPC
#_localizedDescription:		
------------------------------------------		
ASSET 9136c2f1fa4275a46b5d570fc73a1aaf	Name: TickingGrenade	
#_localizedName:		GranadaActiva
#_localizedDescription:		
------------------------------------------		
ASSET b8c396e5ef4c72f4aa1c85564702b812	Name: TickingStinkBomb	
#_localizedName:		BombaApestosaActivada
#_localizedDescription:		
------------------------------------------		
ASSET e1d38a88c32b5b64292581be44173f99	Name: General	
#_displayName:	General	General
------------------------------------------		
ASSET e72d42485e562a94792c9e19feacc62c	Name: Locations	
#_displayName:	Locations	Ubicaciones
------------------------------------------		
ASSET 16e3f6655564a57429ea5285b499039f	Name: ImplantMerchantPresentation	
#_displayName:	Implant Merchant	Mercader de Implantes
------------------------------------------		
ASSET 12e97627e51704e44b689813ce89061d	Name: MachineMerchantPresentation	
#_displayName:	Machine Merchant	Máquina Mercader
------------------------------------------		
ASSET 41f96217ad7e07b4191a6726e563f4b4	Name: LocationNewDelphiCave	
#_localizedText:	Cave	Cueva
------------------------------------------		
ASSET 3cd148a4c3fcd954095d2762422bef04	Name: LocationNewDelphiCenter	
#_localizedText:	Plateau	Meseta
------------------------------------------		
ASSET 8922b77ece7ae3e45a43d5fd7b75cb70	Name: LocationNewDelphiEast	
#_localizedText:	East	Este
------------------------------------------		
ASSET bf870a89ce2d89a4ea425f0e155cc7c1	Name: LocationNewDelphiSouth	
#_localizedText:	South	Sur
------------------------------------------		
ASSET 56ae239bf74a7664abf0a310aa4b12ae	Name: LocationNewDelphiWest	
#_localizedText:	West	Oeste
------------------------------------------		
ASSET fc505931db705c0488f16d3fc873f557	Name: LocationOldTreesOutside	
#_localizedText:	Outside	Afuera
------------------------------------------		
ASSET ac93cab424449e14aa2d1134e22fbc0c	Name: LocationOldTreesTree	
#_localizedText:	Tree	Árbol
------------------------------------------		
ASSET f55aa742cc6e8df4e8953cd1afe05bd8	Name: LocationOldTreesUnderground	
#_localizedText:	Underground	Subterráneo
------------------------------------------		
ASSET 8e18523e25c954246b570a73511c8ae9	Name: LocationPukeBarCentralRoom	
#_localizedText:	Central Room	Cuarto Central
------------------------------------------		
ASSET 0f8aeb9f95c7bb84d851f0e972cfed74	Name: LocationPukeBarOutside	
#_localizedText:	Outside	Afuera
------------------------------------------		
ASSET 508f617b138e1b94192639afa8efaab9	Name: LocationPukeBarUpperRooms	
#_localizedText:	Upper Rooms	Habitaciones Superiores
------------------------------------------		
ASSET 54e5d5b7fa3854d42ab1cbd18a840f9f	Name: LocationTaurisCenter	
